group_1866	WP_038584996_1	46.789	109	58	0	10	336	3	111	1.52e-28	104	N/A
group_1866	WP_064329504_1	40.952	105	62	0	1	315	1	105	1.42e-22	89.7	N/A
group_1866	WP_018066609_1	40.777	103	61	0	19	327	4	106	9.09e-22	87.4	N/A
group_1866	WP_061976664_1	35.514	107	69	0	10	330	3	109	7.90e-18	77.4	N/A
group_1866	WP_099508570_1	42.105	95	51	1	43	327	18	108	2.97e-15	70.9	N/A
group_1866	WP_086089343_1	37.255	102	64	0	22	327	3	104	9.86e-15	69.7	N/A
group_1866	WP_046478363_1	35.000	100	65	0	28	327	10	109	4.71e-14	68.2	N/A
group_1866	YP_010716_1	31.683	101	67	1	28	324	4	104	6.95e-14	67.4	N/A
group_1866	WP_106747393_1	36.538	104	65	1	19	330	1	103	1.68e-13	66.2	N/A
group_1866	WP_117411958_1	32.673	101	68	0	34	336	12	112	2.86e-13	65.9	N/A
group_1866	WP_013259338_1	33.684	95	62	1	46	330	10	103	7.27e-13	64.7	N/A
group_1866	WP_014890967_1	32.000	100	68	0	28	327	7	106	7.67e-13	64.7	N/A
group_1866	WP_013259374_1	34.043	94	61	1	46	327	10	102	1.02e-12	64.3	N/A
group_1866	WP_010033362_1	32.609	92	62	0	34	309	12	103	1.37e-12	64.3	N/A
group_1866	WP_089419891_1	30.476	105	68	1	31	330	5	109	3.36e-12	63.2	N/A
group_1866	WP_106472820_1	32.381	105	66	1	31	330	5	109	1.08e-11	62.0	N/A
group_1866	WP_066106295_1	34.286	105	64	1	31	330	5	109	2.17e-11	61.2	N/A
group_1866	WP_011047980_1	30.476	105	68	1	31	330	5	109	3.45e-11	60.5	N/A
group_1866	WP_071479059_1	34.286	105	64	1	31	330	6	110	1.17e-10	59.3	N/A
group_1866	WP_108435762_1	33.945	109	63	3	31	336	5	111	1.19e-10	59.3	N/A
group_1866	WP_125327026_1	32.381	105	66	1	31	330	5	109	3.00e-10	58.2	N/A
group_1866	WP_012643963_1	33.333	105	65	1	31	330	4	108	3.37e-10	58.2	N/A
group_1866	WP_012115136_1	35.644	101	65	0	28	330	4	104	4.20e-10	57.8	N/A
group_1866	WP_100927051_1	35.577	104	62	2	34	330	15	118	5.26e-10	57.8	N/A
group_1866	WP_087207474_1	30.476	105	68	1	31	330	5	109	8.14e-10	57.0	N/A
group_1866	WP_076705468_1	32.381	105	66	1	31	330	5	109	9.47e-10	57.0	N/A
group_1866	WP_096465116_1	32.039	103	70	0	19	327	1	103	1.03e-09	57.0	N/A
group_1866	WP_037205310_1	30.476	105	68	1	31	330	6	110	1.57e-09	56.2	N/A
group_1866	WP_011454759_1	28.713	101	71	1	31	330	5	105	1.80e-09	56.2	N/A
group_1866	WP_076627020_1	30.476	105	68	1	31	330	5	109	2.36e-09	55.8	N/A
group_1866	WP_025312499_1	32.203	118	46	3	31	330	5	106	2.59e-09	55.8	N/A
group_1866	WP_127749123_1	31.193	109	70	1	19	330	1	109	2.77e-09	55.8	N/A
group_1866	WP_075775026_1	27.928	111	61	2	34	330	6	109	6.46e-09	54.7	N/A
group_1866	WP_016858053_1	29.592	98	69	0	16	309	12	109	7.91e-09	55.1	N/A
group_1866	WP_096357954_1	34.615	104	68	0	16	327	1	104	9.29e-09	54.3	N/A
group_1866	WP_003610373_1	27.000	100	73	0	28	327	7	106	1.11e-08	53.9	N/A
group_1866	WP_082811823_1	31.731	104	71	0	22	333	39	142	1.13e-08	55.1	N/A
group_1866	WP_010615866_1	28.571	98	70	0	16	309	12	109	1.25e-08	54.3	N/A
group_1866	WP_024090119_1	29.167	120	51	3	25	330	4	107	1.28e-08	53.9	N/A
group_1866	WP_015494486_1	27.619	105	71	1	31	330	4	108	1.49e-08	53.9	N/A
group_1866	WP_045368024_1	25.253	99	74	0	31	327	6	104	1.60e-08	53.5	N/A
group_1866	WP_046002126_1	31.776	107	64	2	31	330	5	109	3.11e-08	53.1	N/A
group_1866	WP_043869289_1	31.776	107	68	1	25	330	4	110	5.54e-08	52.4	N/A
group_1866	WP_013165545_1	27.723	101	72	1	28	330	5	104	5.62e-08	52.4	N/A
group_1866	WP_076622074_1	31.731	104	66	1	34	330	6	109	6.51e-08	52.4	N/A
group_1866	WP_013843495_1	32.673	101	66	2	28	330	8	106	1.33e-07	51.2	N/A
group_1866	WP_042460592_1	28.846	104	69	1	34	330	7	110	1.76e-07	51.2	N/A
group_1866	WP_014424956_1	26.000	100	73	1	28	327	4	102	3.46e-07	50.1	N/A
group_1866	WP_083762501_1	27.723	101	73	0	28	330	33	133	1.21e-06	49.3	N/A
group_1866	WP_041866672_1	26.531	98	72	0	16	309	12	109	1.23e-06	49.3	N/A
group_1866	WP_025435411_1	25.455	110	72	3	19	330	1	106	1.34e-06	48.9	N/A
group_1866	WP_025303579_1	24.771	109	82	0	7	333	11	119	1.85e-06	48.9	N/A
group_1866	WP_013185484_1	29.126	103	67	2	25	315	3	105	2.41e-06	48.1	N/A
group_1866	WP_055037782_1	29.670	91	61	1	34	306	7	94	3.78e-06	47.4	N/A
group_1866	WP_013112494_1	25.263	95	68	1	25	300	4	98	5.36e-06	47.4	N/A
group_1866	WP_007898351_1	27.000	100	68	3	28	318	4	101	7.62e-06	46.6	N/A
group_1866	WP_094035557_1	28.846	104	69	1	34	330	5	108	8.02e-06	46.6	N/A
group_1866	WP_013782441_1	27.723	101	72	1	28	327	4	104	8.19e-06	46.6	N/A
group_1866	WP_024096995_1	30.476	105	68	1	31	330	16	120	8.52e-06	47.0	N/A
group_2143	WP_012092477_1	93.750	64	4	0	192	1	314	377	4.44e-35	128	N/A
group_2143	WP_067964400_1	84.375	64	10	0	192	1	315	378	8.95e-31	117	N/A
group_2143	WP_099999731_1	82.812	64	11	0	192	1	314	377	2.91e-30	115	N/A
group_2143	WP_010914985_1	79.688	64	13	0	192	1	315	378	2.03e-29	113	N/A
group_2143	WP_113154574_1	79.688	64	13	0	192	1	315	378	1.86e-28	110	N/A
group_2143	WP_039000176_1	76.562	64	15	0	192	1	317	380	5.78e-28	109	N/A
group_2143	WP_089419537_1	76.562	64	15	0	192	1	314	377	6.89e-28	108	N/A
group_2143	WP_108880750_1	75.000	64	16	0	192	1	318	381	7.82e-28	108	N/A
group_2143	WP_054538040_1	76.562	64	15	0	192	1	317	380	1.01e-27	108	N/A
group_2143	WP_066109926_1	74.603	63	16	0	189	1	318	380	1.66e-27	107	N/A
group_2143	WP_013961112_1	73.438	64	17	0	192	1	317	380	1.72e-27	107	N/A
group_2143	WP_127749406_1	73.438	64	17	0	192	1	317	380	4.04e-27	106	N/A
group_2143	WP_011941910_1	75.000	64	16	0	192	1	317	380	4.34e-27	106	N/A
group_2143	WP_075775537_1	71.429	63	18	0	189	1	317	379	5.49e-27	106	N/A
group_2143	WP_071480462_1	71.429	63	18	0	189	1	316	378	1.20e-26	105	N/A
group_2143	WP_087208227_1	71.429	63	18	0	189	1	318	380	1.40e-26	105	N/A
group_2143	WP_108435913_1	74.603	63	16	0	189	1	318	380	1.77e-26	105	N/A
group_2143	WP_106470826_1	73.438	64	17	0	192	1	317	380	1.92e-26	105	N/A
group_2143	WP_074038998_1	76.190	63	15	0	189	1	318	380	2.02e-26	104	N/A
group_2143	AII87404_1	69.841	63	19	0	189	1	353	415	2.60e-26	104	N/A
group_2143	WP_033410347_1	74.603	63	16	0	189	1	325	387	4.18e-26	103	N/A
group_2143	WP_011046835_1	73.016	63	17	0	189	1	318	380	4.87e-26	103	N/A
