tip	date	distance	residual
Babortus-2308_1940	2007.9041095890411	0.004760622510638332	-8.673617379884035E-19
00-2529-3_2000	2000.5	0.004725040389361669	-3.190777889488551E-5
2016TE600811_2016	2016.5	0.0047426020893616685	-2.228619342202129E-5
2011TE199511_2011	2011.5	0.0047177147893616685	-4.469220763229139E-5
Human-CT-US-1995_1995	1995.5	0.0047117056893616685	-4.2761193105155665E-5
2011TE683811_2011	2011.5	0.004709849389361668	-5.2557607632291656E-5
2011TE684411_2011	2011.5	0.004730374689361668	-3.203230763229158E-5
2011TE199411_2011	2011.5	0.004742006089361668	-2.0400907632291652E-5
2013TE254711_2013	2013.5	0.0047017285893616685	-6.167092194818338E-5
Brancorsini	1394.6164383561643	0.004458188289361668	1.9141754526615096E-6
2011TE116911_2011	2011.5	0.004787598189361668	2.5191192367708497E-5
2013TE1501611_2013	2013.5	0.004774179989361669	1.0780478051817047E-5
2011TE2168711_2011	2011.5	0.004782014789361668	1.9607792367708383E-5
2015TE1184511_2015	2015.3205479452056	0.004765976289361668	1.673318102624749E-6
2011TE1178211_2011	2011.5	0.0047576075893616685	-4.799407632291412E-6
2011TE1179111_2011	2011.5	0.004741458089361669	-2.0948907632291174E-5
2011TE1179311_2011	2011.5	0.004736517789361669	-2.5889207632290995E-5
2011TE1184211_2011	2011.5	0.004783979489361668	2.157249236770832E-5
2011TE684011_2011	2011.5	0.004766489389361668	4.082392367708507E-6
2013TE1502811_2013	2013.5	0.0047738138893616685	1.0414378051816671E-5
2013TE1500311_2013	2013.5	0.004766264789361669	2.8652780518171467E-6
2011TE447811_2011	2011.5	0.004782580989361669	2.0173992367708907E-5
2013TE1500511_2013	2013.5	0.004787262889361668	2.386337805181625E-5
2017TE307211_2017	2017.5	0.0048185036893616685	5.311914942003268E-5
2015TE2627011_2015	2015.5	0.004796720489361668	3.232846373592453E-5
UK31-99_1999	1999.5	0.0048041758893616685	4.772397826306035E-5
BRUC101_Unknown	2015.8602739726027	0.004796350689361669	3.177987519819951E-5
BwIM-MAR-25_2016	2016.5	0.0048177445893616685	5.285630657797871E-5
